LineRef;LineName
STIF:Line::C00574:;J1 (Future 427)
STIF:Line::C01985:;40
STIF:Line::C01874:;FA
STIF:Line::C00705:;6171
STIF:Line::C01114:;82
STIF:Line::C01427:;5
STIF:Line::C01419:;N13
STIF:Line::C01441:;I
STIF:Line::C01442:;F
STIF:Line::C00629:;26
STIF:Line::C02455:;20
STIF:Line::C01634:;N130
STIF:Line::C00676:;DM12
STIF:Line::C00734:;16
STIF:Line::C00271:;91
STIF:Line::C00768:;40
STIF:Line::C00693:;6202
STIF:Line::C01489:;6216
STIF:Line::C02552:;56
STIF:Line::C01477:;11
STIF:Line::C01479:;14
STIF:Line::C02086:;55
STIF:Line::C01015:;4343
STIF:Line::C01014:;4342
STIF:Line::C00663:;DM2B
STIF:Line::C00839:;54
STIF:Line::C00400:;9517
STIF:Line::C01851:;C
STIF:Line::C01154:;125
STIF:Line::C00695:;6204
STIF:Line::C00540:;453
STIF:Line::C00523:;3935B
STIF:Line::C00977:;913.07
STIF:Line::C00973:;306.04
STIF:Line::C01643:;N135
STIF:Line::C01645:;N139
STIF:Line::C01374:;4
STIF:Line::C01167:;141
STIF:Line::C01625:;412
STIF:Line::C00473:;95-19
STIF:Line::C00490:;10
STIF:Line::C01271:;299
STIF:Line::C01401:;N21
STIF:Line::C01418:;N14
STIF:Line::C00176:;22
STIF:Line::C01739:;J
STIF:Line::C02375:;TER Normandie
STIF:Line::C01274:;303
STIF:Line::C00905:;8A
STIF:Line::C01416:;N16
STIF:Line::C01528:;415
STIF:Line::C01690:;6179
STIF:Line::C01102:;66
STIF:Line::C00079:;19
STIF:Line::C01406:;N43
STIF:Line::C01851:;C
STIF:Line::C01623:;408
STIF:Line::C01556:;95-43
STIF:Line::C01552:;95-04
STIF:Line::C01553:;95-11
STIF:Line::C00862:;21
STIF:Line::C00693:;6202
STIF:Line::C01378:;8
STIF:Line::C00014:;10
STIF:Line::C01011:;4013
STIF:Line::C01872:;6243
STIF:Line::C01209:;188
STIF:Line::C01082:;32
STIF:Line::C00184:;E
STIF:Line::C00489:;39-003
STIF:Line::C01620:;405
STIF:Line::C01672:;416
STIF:Line::C00582:;C
STIF:Line::C01554:;95-41
STIF:Line::C01528:;415
STIF:Line::C01102:;66
STIF:Line::C00183:;B
STIF:Line::C00766:;38
STIF:Line::C01615:;510
STIF:Line::C02529:;T12
STIF:Line::C02663:;106
STIF:Line::C02000:;259
STIF:Line::C02000:;259
STIF:Line::C01400:;N31
STIF:Line::C01107:;72
STIF:Line::C00751:;109
STIF:Line::C02076:;6276
STIF:Line::C00630:;29
STIF:Line::C01543:;475
STIF:Line::C00928:;41
STIF:Line::C01776:;9
STIF:Line::C00911:;14
STIF:Line::C01146:;117
STIF:Line::C00182:;A
STIF:Line::C01202:;181
STIF:Line::C00752:;110
STIF:Line::C01114:;82
STIF:Line::C01679:;T3b
STIF:Line::C00084:;7 (Future 437)
STIF:Line::C02040:;CitéVal Cormeilles-en-Parisis
STIF:Line::C02070:;03B
STIF:Line::C00920:;31
STIF:Line::C00962:;6801
STIF:Line::C00971:;6810
STIF:Line::C01040:;10
STIF:Line::C01412:;N35
STIF:Line::C01118:;86
STIF:Line::C01685:;A1
STIF:Line::C00176:;22
STIF:Line::C01389:;T1
STIF:Line::C01580:;610
STIF:Line::C00340:;402
STIF:Line::C01811:;4306
STIF:Line::C01812:;4316
STIF:Line::C01146:;117
STIF:Line::C00801:;3633
STIF:Line::C00021:;201
STIF:Line::C00031:;A
STIF:Line::C00387:;312
STIF:Line::C00388:;303
STIF:Line::C02153:;S2
STIF:Line::C02562:;72
STIF:Line::C00074:;1
STIF:Line::C02155:;15
STIF:Line::C00220:;50
STIF:Line::C00401:;5
STIF:Line::C00422:;V
STIF:Line::C02085:;33
STIF:Line::C00881:;3601
STIF:Line::C02161:;71
STIF:Line::C01371:;1
STIF:Line::C01140:;111
STIF:Line::C00034:;C
STIF:Line::C01345:;559A
STIF:Line::C02457:;Ligne Bleue
STIF:Line::C02080:;559B
STIF:Line::C00376:;16
STIF:Line::C02560:;68
STIF:Line::C01475:;5
STIF:Line::C00064:;Express 67
STIF:Line::C01394:;N51
STIF:Line::C00031:;A
STIF:Line::C01543:;475
STIF:Line::C00327:;6281
STIF:Line::C02184:;6254
STIF:Line::C01126:;95
STIF:Line::C01186:;164
STIF:Line::C00671:;DM9
STIF:Line::C01048:;27
STIF:Line::C02117:;09B
STIF:Line::C00017:;18
STIF:Line::C00345:;408
STIF:Line::C01584:;616
STIF:Line::C00827:;14A
STIF:Line::C00822:;9A
STIF:Line::C00073:;8
STIF:Line::C00074:;1
STIF:Line::C01110:;75
STIF:Line::C01995:;4A
STIF:Line::C00945:;60
STIF:Line::C01114:;82
STIF:Line::C00699:;6208
STIF:Line::C01124:;93
STIF:Line::C01443:;Emplet
STIF:Line::C00627:;23
STIF:Line::C00319:;4301
STIF:Line::C02547:;51
STIF:Line::C02389:;30-21 Est
STIF:Line::C01532:;419
STIF:Line::C00543:;456
STIF:Line::C01282:;319
STIF:Line::C01624:;409
STIF:Line::C00401:;5
STIF:Line::C00150:;15
STIF:Line::C00299:;1510
STIF:Line::C00929:;42
STIF:Line::C01845:;N
STIF:Line::C00408:;6211
STIF:Line::C00425:;6241
STIF:Line::C00191:;11
STIF:Line::C01287:;323
STIF:Line::C00064:;Express 67
STIF:Line::C00038:;6132
STIF:Line::C00448:;30-18
STIF:Line::C00443:;30-oct
STIF:Line::C02631:;500
STIF:Line::C01380:;10
STIF:Line::C01982:;31
STIF:Line::C01379:;9
STIF:Line::C02513:;Soir Versailles-Chantiers
STIF:Line::C02155:;15
STIF:Line::C02257:;95-29
STIF:Line::C01521:;401
STIF:Line::C01523:;402
STIF:Line::C01846:;J
STIF:Line::C00644:;43
STIF:Line::C01401:;N21
STIF:Line::C00983:;5
STIF:Line::C00982:;3
STIF:Line::C01645:;N139
STIF:Line::C01389:;T1
STIF:Line::C01160:;132
STIF:Line::C01098:;62
STIF:Line::C01675:;EX100 Persan
STIF:Line::C01208:;187
STIF:Line::C01214:;194
STIF:Line::C00118:;34
STIF:Line::C01743:;B
STIF:Line::C00731:;9
STIF:Line::C00364:;501
STIF:Line::C00392:;305
STIF:Line::C00787:;5
STIF:Line::C00820:;7A
STIF:Line::C01842:;H
STIF:Line::C01313:;385
STIF:Line::C00066:;20
STIF:Line::C01379:;9
STIF:Line::C01103:;67
STIF:Line::C02205:;PC
STIF:Line::C02547:;51
STIF:Line::C01334:;520
STIF:Line::C00401:;5
STIF:Line::C02167:;12.1
STIF:Line::C00783:;58
STIF:Line::C00822:;9A
STIF:Line::C02244:;45
STIF:Line::C00208:;31
STIF:Line::C00768:;40
STIF:Line::C00774:;48
STIF:Line::C00634:;42
STIF:Line::C01369:;595
STIF:Line::C01246:;255
STIF:Line::C01240:;244
STIF:Line::C00760:;91
STIF:Line::C00678:;DM17
STIF:Line::C01304:;360
STIF:Line::C00669:;DM7S
STIF:Line::C00951:;70
STIF:Line::C01159:;131
STIF:Line::C00226:;R117
STIF:Line::C00426:;Express 78
STIF:Line::C01099:;63
STIF:Line::C00505:;3928A
STIF:Line::C01287:;323
STIF:Line::C01131:;102
STIF:Line::C01275:;304
STIF:Line::C00637:;Express 18
STIF:Line::C01879:;2
STIF:Line::C00635:;43
STIF:Line::C01159:;131
STIF:Line::C00667:;DM6A
STIF:Line::C01306:;366
STIF:Line::C01126:;95
STIF:Line::C01414:;N02
STIF:Line::C01394:;N51
STIF:Line::C01112:;80
STIF:Line::C00788:;6
STIF:Line::C01135:;106
STIF:Line::C01040:;10
STIF:Line::C02365:;Coulommiers - La Ferté Gaucher Centre
STIF:Line::C01438:;Ea
STIF:Line::C00773:;47
STIF:Line::C00021:;201
STIF:Line::C01845:;N
STIF:Line::C01156:;127
STIF:Line::C00021:;201
STIF:Line::C00635:;43
STIF:Line::C01086:;43
STIF:Line::C00658:;17
STIF:Line::C01830:;A
STIF:Line::C01832:;C
STIF:Line::C01111:;76
STIF:Line::C00770:;43
STIF:Line::C01365:;TUVIM
STIF:Line::C00205:;30 B
STIF:Line::C01432:;Filéo Goussainville (sur réservation)
STIF:Line::C00923:;33
STIF:Line::C01539:;465
STIF:Line::C01952:;39
STIF:Line::C01987:;45
STIF:Line::C01957:;16
STIF:Line::C00060:;13
STIF:Line::C01991:;61
STIF:Line::C00543:;456
STIF:Line::C00145:;9
STIF:Line::C02615:;11
STIF:Line::C01630:;419
STIF:Line::C00479:;Navette de Bouffemont
STIF:Line::C00365:;LM1
STIF:Line::C00366:;LM2
STIF:Line::C00983:;5
STIF:Line::C00447:;30-14
STIF:Line::C00092:;4305
STIF:Line::C00394:;95-07
STIF:Line::C01077:;27
STIF:Line::C00168:;8
STIF:Line::C01952:;39
STIF:Line::C00174:;19
STIF:Line::C01214:;194
STIF:Line::C01319:;394
STIF:Line::C01379:;9
STIF:Line::C00768:;40
STIF:Line::C00832:;1
STIF:Line::C01274:;303
STIF:Line::C01228:;214
STIF:Line::C00532:;Express 307
STIF:Line::C00783:;58
STIF:Line::C01390:;T2
STIF:Line::C02085:;33
STIF:Line::C00602:;X
STIF:Line::C00966:;6808
STIF:Line::C01098:;62
STIF:Line::C01251:;268
STIF:Line::C00271:;91
STIF:Line::C00246:;702
STIF:Line::C01969:;13B
STIF:Line::C00894:;3653
STIF:Line::C01903:;H
STIF:Line::C01194:;173
STIF:Line::C01902:;F
STIF:Line::C01713:;46
STIF:Line::C00516:;3930C
STIF:Line::C00533:;39-403
STIF:Line::C02473:;913.17C
STIF:Line::C01004:;4004
STIF:Line::C00887:;3612
STIF:Line::C02495:;TàD 4305
STIF:Line::C01282:;319
STIF:Line::C01230:;216
STIF:Line::C00555:;4 (Future 434)
STIF:Line::C01119:;87
STIF:Line::C01416:;N16
STIF:Line::C00137:;511
STIF:Line::C00124:;170
STIF:Line::C01161:;133
STIF:Line::C00758:;89
STIF:Line::C01074:;22
STIF:Line::C00942:;56S
STIF:Line::C01587:;619
STIF:Line::C02267:;T'bus 3
STIF:Line::C01389:;T1
STIF:Line::C01874:;FA
STIF:Line::C01126:;95
STIF:Line::C01934:;6284
STIF:Line::C00700:;6209
STIF:Line::C01400:;N31
STIF:Line::C02261:;Soirée Vigneux
STIF:Line::C00359:;E
STIF:Line::C00358:;D
STIF:Line::C00422:;V
STIF:Line::C02608:;4348
STIF:Line::C01729:;E
STIF:Line::C01071:;TVM
STIF:Line::C01270:;297
STIF:Line::C00550:;21
STIF:Line::C00548:;12 (Future 451)
STIF:Line::C00619:;7
STIF:Line::C02191:;62A
STIF:Line::C01711:;DM11E
STIF:Line::C02161:;71
STIF:Line::C01448:;210
STIF:Line::C01646:;N145
STIF:Line::C01567:;EXPRESS 91-06
STIF:Line::C01700:;6164
STIF:Line::C00707:;6173
STIF:Line::C01701:;6161
STIF:Line::C00910:;12
STIF:Line::C00360:;F
STIF:Line::C00007:;282
STIF:Line::C00580:;A
STIF:Line::C01281:;318
STIF:Line::C00316:;J
STIF:Line::C01392:;N24
STIF:Line::C00462:;3036
STIF:Line::C01743:;B
STIF:Line::C01254:;272
STIF:Line::C01961:;8B
STIF:Line::C01594:;642
STIF:Line::C01083:;38
STIF:Line::C01246:;255
STIF:Line::C02217:;424
STIF:Line::C00893:;3652
STIF:Line::C00330:;A
STIF:Line::C02145:;S3
STIF:Line::C00665:;DM04
STIF:Line::C02567:;5
STIF:Line::C01846:;J
STIF:Line::C01376:;6
STIF:Line::C01378:;8
STIF:Line::C01014:;4342
STIF:Line::C00279:;27
STIF:Line::C00183:;B
STIF:Line::C01356:;RIVER PLAZA
STIF:Line::C01394:;N51
STIF:Line::C00241:;R106
STIF:Line::C02196:;29M
STIF:Line::C00490:;10
STIF:Line::C00213:;39
STIF:Line::C02428:;71 (Future 446)
STIF:Line::C01868:;6240
STIF:Line::C00615:;35
STIF:Line::C01163:;137
STIF:Line::C00387:;312
STIF:Line::C00797:;112
STIF:Line::C02202:;111
STIF:Line::C00174:;19
STIF:Line::C00537:;450
STIF:Line::C02588:;TàD Sud Meulan - Les Mureaux
STIF:Line::C01624:;409
STIF:Line::C00485:;1520
STIF:Line::C01729:;E
STIF:Line::C00761:;88C
STIF:Line::C01601:;D
STIF:Line::C00029:;502
STIF:Line::C02070:;03B
STIF:Line::C00373:;19
STIF:Line::C00392:;305
STIF:Line::C02260:;Soirée Draveil
STIF:Line::C00369:;12
STIF:Line::C00377:;RD
STIF:Line::C01400:;N31
STIF:Line::C01444:;208
STIF:Line::C02403:;DM152S
STIF:Line::C02395:;M154
STIF:Line::C01432:;Filéo Goussainville (sur réservation)
STIF:Line::C01176:;152
STIF:Line::C02161:;71
STIF:Line::C01807:;N66
STIF:Line::C01243:;251
STIF:Line::C00202:;21
STIF:Line::C01798:;2C
STIF:Line::C01400:;N31
STIF:Line::C00490:;10
STIF:Line::C01338:;EOLIEN
STIF:Line::C01441:;I
STIF:Line::C01617:;402
STIF:Line::C00324:;1
STIF:Line::C01681:;3
STIF:Line::C00494:;3907A
STIF:Line::C00299:;1510
STIF:Line::C02618:;Gs
STIF:Line::C01873:;6251
STIF:Line::C01432:;Filéo Goussainville (sur réservation)
STIF:Line::C01669:;31
STIF:Line::C00942:;56S
STIF:Line::C00118:;34
STIF:Line::C01085:;42
STIF:Line::C02107:;37A
STIF:Line::C02109:;37C
STIF:Line::C01580:;610
STIF:Line::C02619:;3s
STIF:Line::C00676:;DM12
STIF:Line::C02470:;913.17A
STIF:Line::C02066:;316
STIF:Line::C00324:;1
STIF:Line::C01764:;4321
STIF:Line::C02399:;DM9S
STIF:Line::C01396:;N42
STIF:Line::C01304:;360
STIF:Line::C01219:;201
STIF:Line::C00684:;M21B
STIF:Line::C00445:;30-déc
STIF:Line::C00685:;DM22
STIF:Line::C01072:;20
STIF:Line::C01124:;93
STIF:Line::C02528:;T10
STIF:Line::C00697:;6206
STIF:Line::C01639:;N141
STIF:Line::C01401:;N21
STIF:Line::C01949:;A
STIF:Line::C00664:;DM3A
STIF:Line::C01623:;408
STIF:Line::C01617:;402
STIF:Line::C00073:;8
STIF:Line::C01987:;45
STIF:Line::C00530:;6163
STIF:Line::C01702:;6162
STIF:Line::C01690:;6179
STIF:Line::C01228:;214
STIF:Line::C01076:;26
STIF:Line::C00924:;34
STIF:Line::C00782:;57
STIF:Line::C01552:;95-04
STIF:Line::C01802:;1516
STIF:Line::C01549:;702
STIF:Line::C01200:;179
STIF:Line::C00064:;Express 67
STIF:Line::C00881:;3601
STIF:Line::C01795:;T8
STIF:Line::C00760:;91
STIF:Line::C01255:;274
STIF:Line::C01354:;TUC
STIF:Line::C00063:;65
STIF:Line::C01957:;16
STIF:Line::C02607:;4347
STIF:Line::C01616:;401
STIF:Line::C00680:;17
STIF:Line::C01403:;N62
STIF:Line::C01713:;46
STIF:Line::C01075:;24
STIF:Line::C01477:;11
STIF:Line::C00180:;29
STIF:Line::C00029:;502
STIF:Line::C00029:;502
STIF:Line::C00093:;114
STIF:Line::C00309:;501 Scolaire
STIF:Line::C00311:;503 Scolaire
STIF:Line::C00620:;12
STIF:Line::C01180:;157
STIF:Line::C01221:;206
STIF:Line::C01986:;41
STIF:Line::C01989:;51
STIF:Line::C01646:;N145
STIF:Line::C00385:;301
STIF:Line::C01274:;303
STIF:Line::C00728:;4
STIF:Line::C01111:;76
STIF:Line::C02021:;4308
STIF:Line::C00380:;24-juin
STIF:Line::C01681:;3
STIF:Line::C01171:;146
STIF:Line::C01173:;148
STIF:Line::C01360:;CHOISYBUS
STIF:Line::C01402:;N61
STIF:Line::C01122:;91
STIF:Line::C00075:;14
STIF:Line::C01239:;241
STIF:Line::C01240:;244
STIF:Line::C01419:;N13
STIF:Line::C01265:;290
STIF:Line::C02130:;3s
STIF:Line::C02132:;9s
STIF:Line::C00114:;X419
STIF:Line::C00691:;M153
STIF:Line::C02265:;T'bus 1
STIF:Line::C00204:;23
STIF:Line::C02667:;Soirée Aubergenville
STIF:Line::C00254:;711
STIF:Line::C00860:;64
STIF:Line::C00170:;10
STIF:Line::C00180:;29
STIF:Line::C00789:;41
STIF:Line::C00861:;53
STIF:Line::C01227:;213
STIF:Line::C01583:;615
STIF:Line::C01229:;215
STIF:Line::C01263:;286
STIF:Line::C00301:;1512
STIF:Line::C00626:;22
STIF:Line::C01383:;13
STIF:Line::C00708:;6174
STIF:Line::C01619:;404
STIF:Line::C00709:;6285
STIF:Line::C00328:;6282
STIF:Line::C01482:;6227
STIF:Line::C00551:;23
STIF:Line::C00591:;M
STIF:Line::C02449:;41
STIF:Line::C01448:;210
STIF:Line::C00880:;3603
STIF:Line::C02284:;3658
STIF:Line::C00876:;3609
STIF:Line::C01058:;39
STIF:Line::C00546:;1
STIF:Line::C02620:;4s
STIF:Line::C00942:;56S
STIF:Line::C01421:;N122
STIF:Line::C00942:;56S
STIF:Line::C00097:;319
STIF:Line::C01951:;12
STIF:Line::C00171:;11
STIF:Line::C00180:;29
STIF:Line::C01214:;194
STIF:Line::C01319:;394
STIF:Line::C01748:;TER Normandie
STIF:Line::C02665:;Soirée Mantes-la-Ville
STIF:Line::C01606:;M
STIF:Line::C01559:;95-46
STIF:Line::C01315:;389
STIF:Line::C00068:;3
STIF:Line::C01992:;17
STIF:Line::C01412:;N35
STIF:Line::C01399:;N33
STIF:Line::C00182:;A
STIF:Line::C00204:;23
STIF:Line::C01119:;87
STIF:Line::C01279:;312
STIF:Line::C01949:;A
STIF:Line::C01373:;3
STIF:Line::C01579:;609
STIF:Line::C00216:;45
STIF:Line::C01220:;203
STIF:Line::C02317:;T9
STIF:Line::C01398:;N34
STIF:Line::C01420:;N12
STIF:Line::C02197:;17B
STIF:Line::C01591:;637
STIF:Line::C00286:;10
STIF:Line::C01696:;248
STIF:Line::C00244:;R109
STIF:Line::C00458:;30-31 Scolaire
STIF:Line::C01630:;419
STIF:Line::C01371:;1
STIF:Line::C01048:;27
STIF:Line::C01047:;26
STIF:Line::C02462:;1517
STIF:Line::C01049:;29A
STIF:Line::C01040:;10
STIF:Line::C01190:;169
STIF:Line::C01189:;167
STIF:Line::C02288:;193
STIF:Line::C01186:;164
STIF:Line::C01189:;167
STIF:Line::C01365:;TUVIM
STIF:Line::C01841:;P
STIF:Line::C01730:;P
STIF:Line::C01338:;EOLIEN
STIF:Line::C01319:;394
STIF:Line::C01155:;126
STIF:Line::C01617:;402
STIF:Line::C01265:;290
STIF:Line::C01211:;190
STIF:Line::C02455:;20
STIF:Line::C01229:;215
STIF:Line::C00189:;1
STIF:Line::C01620:;405
STIF:Line::C00606:;C
STIF:Line::C01201:;180
STIF:Line::C01620:;405
STIF:Line::C02368:;TER Centre - Val de Loire
STIF:Line::C01745:;TER Bourgogne - Franche-Comté
STIF:Line::C02619:;3s
STIF:Line::C02667:;Soirée Aubergenville
STIF:Line::C02480:;41
STIF:Line::C01521:;401
STIF:Line::C00458:;30-31 Scolaire
STIF:Line::C02252:;Ks
STIF:Line::C01161:;133
STIF:Line::C01040:;10
STIF:Line::C02265:;T'bus 1
STIF:Line::C00228:;R1
STIF:Line::C00270:;40
STIF:Line::C00943:;57
STIF:Line::C02277:;14
STIF:Line::C02069:;03A
STIF:Line::C00883:;3606
STIF:Line::C00894:;3653
STIF:Line::C00708:;6174
STIF:Line::C01700:;6164
STIF:Line::C00707:;6173
STIF:Line::C01177:;153
STIF:Line::C00297:;8
STIF:Line::C00680:;17
STIF:Line::C00518:;39-303
STIF:Line::C00489:;39-003
STIF:Line::C00528:;39-103
STIF:Line::C00489:;39-003
STIF:Line::C00678:;DM17
STIF:Line::C02070:;03B
STIF:Line::C01140:;111
STIF:Line::C01741:;U
STIF:Line::C01079:;29
STIF:Line::C01087:;46
STIF:Line::C00202:;21
STIF:Line::C01811:;4306
STIF:Line::C01589:;623
STIF:Line::C02129:;3
STIF:Line::C02130:;3s
STIF:Line::C01401:;N21
STIF:Line::C00630:;29
STIF:Line::C01372:;2
STIF:Line::C01530:;417
STIF:Line::C02217:;424
STIF:Line::C00844:;4
STIF:Line::C01775:;S6
STIF:Line::C01813:;713
STIF:Line::C00248:;704
STIF:Line::C00247:;703
STIF:Line::C01079:;29
STIF:Line::C00151:;Express 16
STIF:Line::C01236:;237
STIF:Line::C00173:;18
STIF:Line::C01373:;3
STIF:Line::C01451:;19
STIF:Line::C01185:;163
STIF:Line::C01260:;281
STIF:Line::C00221:;71
STIF:Line::C02591:;Soirée Mitry-le-Neuf
STIF:Line::C01437:;C
STIF:Line::C01560:;95-47
STIF:Line::C01553:;95-11
STIF:Line::C01868:;6240
STIF:Line::C01214:;194
STIF:Line::C00003:;Licorne
STIF:Line::C01060:;41A
STIF:Line::C00760:;91
STIF:Line::C00728:;4
STIF:Line::C01541:;467
STIF:Line::C01542:;468
STIF:Line::C01130:;101
STIF:Line::C01976:;321
STIF:Line::C02270:;324
STIF:Line::C02375:;TER Normandie
STIF:Line::C00801:;3633
STIF:Line::C02275:;3664
STIF:Line::C02276:;3631
STIF:Line::C01017:;4346
STIF:Line::C02393:;4345
STIF:Line::C00630:;29
STIF:Line::C01706:;S4
STIF:Line::C00677:;DM13
STIF:Line::C02626:;Soir Vernouillet-Verneuil
STIF:Line::C02560:;68
STIF:Line::C01973:;17B
STIF:Line::C01974:;18B
STIF:Line::C00683:;M21A
STIF:Line::C00670:;DM8
STIF:Line::C01631:;453
STIF:Line::C00987:;7002
STIF:Line::C01104:;68
STIF:Line::C02603:;Soirée Goussainville
STIF:Line::C01479:;14
STIF:Line::C01823:;Fileo Saint-Pathus (sur réservation)
STIF:Line::C01185:;163
STIF:Line::C01641:;N152
STIF:Line::C00138:;512
STIF:Line::C00125:;171
STIF:Line::C01076:;26
STIF:Line::C01127:;96
STIF:Line::C02592:;Soirée Mitry-Claye
STIF:Line::C01239:;241
STIF:Line::C01252:;269
STIF:Line::C02480:;41
STIF:Line::C01836:;G
STIF:Line::C01314:;388
STIF:Line::C02020:;4307
STIF:Line::C00553:;2 (Future 432)
STIF:Line::C00209:;32
STIF:Line::C01431:;Filéo Sarcelles (sur réservation)
STIF:Line::C02059:;27
STIF:Line::C01432:;Filéo Goussainville (sur réservation)
STIF:Line::C00727:;5
STIF:Line::C00864:;25
STIF:Line::C01626:;413
STIF:Line::C01616:;401
STIF:Line::C00198:;16
STIF:Line::C01866:;24
STIF:Line::C01978:;323
STIF:Line::C01538:;464
STIF:Line::C01073:;21
STIF:Line::C01952:;39
STIF:Line::C01414:;N02
STIF:Line::C01092:;54
STIF:Line::C00909:;S
STIF:Line::C00948:;R
STIF:Line::C00942:;56S
STIF:Line::C00137:;511
STIF:Line::C01072:;20
STIF:Line::C01131:;102
STIF:Line::C01398:;N34
STIF:Line::C00102:;4325
STIF:Line::C00891:;3611
STIF:Line::C01843:;T4
STIF:Line::C01238:;239
STIF:Line::C01165:;139
STIF:Line::C01014:;4342
STIF:Line::C01947:;8
STIF:Line::C01338:;EOLIEN
STIF:Line::C02545:;94
STIF:Line::C01329:;La Traverse de Charonne
STIF:Line::C01612:;X
STIF:Line::C01035:;74
STIF:Line::C01117:;85
STIF:Line::C00643:;71
STIF:Line::C01163:;137
STIF:Line::C00303:;18
STIF:Line::C00004:;483
STIF:Line::C00029:;502
STIF:Line::C00941:;56
STIF:Line::C00765:;36
STIF:Line::C01345:;559A
STIF:Line::C02270:;324
STIF:Line::C02271:;325
STIF:Line::C01405:;N45
STIF:Line::C00274:;12
STIF:Line::C00921:;31S
STIF:Line::C00973:;306.04
STIF:Line::C00064:;Express 67
STIF:Line::C01377:;7
STIF:Line::C01874:;FA
STIF:Line::C00601:;E2
STIF:Line::C01522:;441
STIF:Line::C02217:;424
STIF:Line::C00357:;C
STIF:Line::C01153:;124
STIF:Line::C00803:;6
STIF:Line::C00240:;R105
STIF:Line::C00651:;18
STIF:Line::C01317:;391
STIF:Line::C01209:;188
STIF:Line::C01978:;323
STIF:Line::C00082:;10-janv
STIF:Line::C01302:;355
STIF:Line::C01252:;269
STIF:Line::C00551:;23
STIF:Line::C01120:;88
STIF:Line::C01210:;189
STIF:Line::C00403:;10
STIF:Line::C01085:;42
STIF:Line::C00910:;12
STIF:Line::C00221:;71
STIF:Line::C00204:;23
STIF:Line::C02068:;318
STIF:Line::C02387:;4332
STIF:Line::C01239:;241
STIF:Line::C01409:;N53
STIF:Line::C01240:;244
STIF:Line::C00376:;16
STIF:Line::C00370:;13
STIF:Line::C01247:;256
STIF:Line::C01756:;337
STIF:Line::C00118:;34
STIF:Line::C00319:;4301
STIF:Line::C02091:;28C
STIF:Line::C02559:;67
STIF:Line::C02222:;63
STIF:Line::C00582:;C
STIF:Line::C01110:;75
STIF:Line::C01999:;T11
STIF:Line::C00635:;43
STIF:Line::C01391:;T3a
STIF:Line::C01120:;88
STIF:Line::C00274:;12
STIF:Line::C00418:;8
STIF:Line::C00635:;43
STIF:Line::C01615:;510
STIF:Line::C01305:;361
STIF:Line::C01587:;619
STIF:Line::C01538:;464
STIF:Line::C02185:;62
STIF:Line::C01752:;S17
STIF:Line::C01164:;138
STIF:Line::C01282:;319
STIF:Line::C00279:;27
STIF:Line::C01581:;613
STIF:Line::C00540:;453
STIF:Line::C00538:;451
STIF:Line::C01225:;211
STIF:Line::C01736:;N
STIF:Line::C02137:;4
STIF:Line::C02129:;3
STIF:Line::C01295:;346
STIF:Line::C00216:;45
STIF:Line::C01695:;247
STIF:Line::C00834:;4
STIF:Line::C01587:;619
STIF:Line::C00216:;45
STIF:Line::C01270:;297
STIF:Line::C00489:;39-003
STIF:Line::C00863:;22
STIF:Line::C00577:;F
STIF:Line::C02229:;Qs
STIF:Line::C00899:;Js
STIF:Line::C00187:;23
STIF:Line::C02092:;643
STIF:Line::C00628:;25
STIF:Line::C02424:;N
STIF:Line::C01852:;D
STIF:Line::C02363:;Corbeil - La Ferté Alais
STIF:Line::C00389:;313
STIF:Line::C01081:;31
STIF:Line::C01842:;H
STIF:Line::C00948:;R
STIF:Line::C00699:;6208
STIF:Line::C01235:;235
STIF:Line::C00466:;30-42
STIF:Line::C01140:;111
STIF:Line::C01490:;503
STIF:Line::C02463:;1527
STIF:Line::C01134:;105
STIF:Line::C02559:;67
STIF:Line::C02564:;75
STIF:Line::C00767:;39
STIF:Line::C00522:;3935A
STIF:Line::C01999:;T11
STIF:Line::C00794:;4
STIF:Line::C01448:;210
STIF:Line::C02278:;20
STIF:Line::C01411:;N41
STIF:Line::C00086:;1
STIF:Line::C00103:;1025
STIF:Line::C00557:;6 (Future 436)
